"","Datum","Provincienaam","Provinciecode","Type","Aantal","AantalCumulatief"
"482",2020-04-30,"Friesland",21,"Totaal",3,529
"483",2020-05-01,"Friesland",21,"Totaal",3,532
"484",2020-05-02,"Friesland",21,"Totaal",5,537
"485",2020-05-03,"Friesland",21,"Totaal",0,537
"486",2020-05-04,"Friesland",21,"Totaal",2,539
"487",2020-05-05,"Friesland",21,"Totaal",1,540
"488",2020-05-06,"Friesland",21,"Totaal",5,545
"489",2020-05-07,"Friesland",21,"Totaal",3,548
"490",2020-05-08,"Friesland",21,"Totaal",19,567
"491",2020-05-09,"Friesland",21,"Totaal",4,571
"492",2020-05-10,"Friesland",21,"Totaal",5,576
"493",2020-05-11,"Friesland",21,"Totaal",6,582
"494",2020-05-12,"Friesland",21,"Totaal",6,588
"495",2020-05-13,"Friesland",21,"Totaal",2,590
"496",2020-05-14,"Friesland",21,"Totaal",2,592
"497",2020-05-15,"Friesland",21,"Totaal",2,594
"498",2020-05-16,"Friesland",21,"Totaal",2,596
"499",2020-05-17,"Friesland",21,"Totaal",1,597
"500",2020-05-18,"Friesland",21,"Totaal",1,598
"501",2020-05-19,"Friesland",21,"Totaal",0,598
"502",2020-05-20,"Friesland",21,"Totaal",2,600
"503",2020-05-21,"Friesland",21,"Totaal",2,602
"504",2020-05-22,"Friesland",21,"Totaal",2,604
"505",2020-05-23,"Friesland",21,"Totaal",0,604
"506",2020-05-24,"Friesland",21,"Totaal",1,605
"507",2020-05-25,"Friesland",21,"Totaal",0,605
"508",2020-05-26,"Friesland",21,"Totaal",0,605
"509",2020-05-27,"Friesland",21,"Totaal",1,606
"510",2020-05-28,"Friesland",21,"Totaal",0,606
"511",2020-05-29,"Friesland",21,"Totaal",2,608
"512",2020-05-30,"Friesland",21,"Totaal",0,608
"513",2020-05-31,"Friesland",21,"Totaal",0,608
"514",2020-06-01,"Friesland",21,"Totaal",0,608
"515",2020-06-02,"Friesland",21,"Totaal",0,608
"516",2020-06-03,"Friesland",21,"Totaal",0,608
"517",2020-06-04,"Friesland",21,"Totaal",3,611
"518",2020-06-05,"Friesland",21,"Totaal",1,612
"519",2020-06-06,"Friesland",21,"Totaal",0,612
"520",2020-06-07,"Friesland",21,"Totaal",1,613
"521",2020-06-08,"Friesland",21,"Totaal",1,614
"522",2020-06-09,"Friesland",21,"Totaal",2,616
"523",2020-06-10,"Friesland",21,"Totaal",1,617
"524",2020-06-11,"Friesland",21,"Totaal",2,619
"525",2020-06-12,"Friesland",21,"Totaal",4,623
"526",2020-06-13,"Friesland",21,"Totaal",4,627
"527",2020-06-14,"Friesland",21,"Totaal",0,627
"528",2020-06-15,"Friesland",21,"Totaal",1,628
"529",2020-06-16,"Friesland",21,"Totaal",0,628
"530",2020-06-17,"Friesland",21,"Totaal",2,630
"531",2020-06-18,"Friesland",21,"Totaal",0,630
"532",2020-06-19,"Friesland",21,"Totaal",0,630
"533",2020-06-20,"Friesland",21,"Totaal",-1,629
"534",2020-06-21,"Friesland",21,"Totaal",0,629
"535",2020-06-22,"Friesland",21,"Totaal",0,629
"536",2020-06-23,"Friesland",21,"Totaal",0,629
"537",2020-06-24,"Friesland",21,"Totaal",1,630
"538",2020-06-25,"Friesland",21,"Totaal",2,632
"539",2020-06-26,"Friesland",21,"Totaal",0,632
"540",2020-06-27,"Friesland",21,"Totaal",1,633
"541",2020-06-28,"Friesland",21,"Totaal",1,634
"542",2020-06-29,"Friesland",21,"Totaal",0,634
"543",2020-06-30,"Friesland",21,"Totaal",-3,631
"544",2020-07-01,"Friesland",21,"Totaal",0,631
"545",2020-07-02,"Friesland",21,"Totaal",2,633
"546",2020-07-03,"Friesland",21,"Totaal",0,633
"547",2020-07-04,"Friesland",21,"Totaal",1,634
"548",2020-07-05,"Friesland",21,"Totaal",1,635
"549",2020-07-06,"Friesland",21,"Totaal",0,635
"550",2020-07-07,"Friesland",21,"Totaal",0,635
"551",2020-07-08,"Friesland",21,"Totaal",1,636
"552",2020-07-09,"Friesland",21,"Totaal",0,636
"553",2020-07-10,"Friesland",21,"Totaal",1,637
"554",2020-07-11,"Friesland",21,"Totaal",0,637
"555",2020-07-12,"Friesland",21,"Totaal",1,638
"556",2020-07-13,"Friesland",21,"Totaal",0,638
"557",2020-07-14,"Friesland",21,"Totaal",1,639
"558",2020-07-15,"Friesland",21,"Totaal",0,639
"559",2020-07-16,"Friesland",21,"Totaal",2,641
"560",2020-07-17,"Friesland",21,"Totaal",1,642
"561",2020-07-18,"Friesland",21,"Totaal",1,643
"562",2020-07-19,"Friesland",21,"Totaal",0,643
"563",2020-07-20,"Friesland",21,"Totaal",0,643
"564",2020-07-21,"Friesland",21,"Totaal",0,643
"565",2020-07-22,"Friesland",21,"Totaal",2,645
"566",2020-07-23,"Friesland",21,"Totaal",0,645
"567",2020-07-24,"Friesland",21,"Totaal",2,647
"568",2020-07-25,"Friesland",21,"Totaal",0,647
"569",2020-07-26,"Friesland",21,"Totaal",0,647
"570",2020-07-27,"Friesland",21,"Totaal",1,648
"571",2020-07-28,"Friesland",21,"Totaal",0,648
"572",2020-07-29,"Friesland",21,"Totaal",1,649
"573",2020-07-30,"Friesland",21,"Totaal",1,650
"574",2020-07-31,"Friesland",21,"Totaal",2,652
"575",2020-08-01,"Friesland",21,"Totaal",1,653
"576",2020-08-02,"Friesland",21,"Totaal",3,656
"577",2020-08-03,"Friesland",21,"Totaal",1,657
"578",2020-08-04,"Friesland",21,"Totaal",0,657
"579",2020-08-05,"Friesland",21,"Totaal",0,657
"580",2020-08-06,"Friesland",21,"Totaal",0,657
"581",2020-08-07,"Friesland",21,"Totaal",1,658
"582",2020-08-08,"Friesland",21,"Totaal",3,661
"583",2020-08-09,"Friesland",21,"Totaal",2,663
"584",2020-08-10,"Friesland",21,"Totaal",14,677
"585",2020-08-11,"Friesland",21,"Totaal",13,690
"586",2020-08-12,"Friesland",21,"Totaal",11,701
"587",2020-08-13,"Friesland",21,"Totaal",9,710
"588",2020-08-14,"Friesland",21,"Totaal",11,721
"589",2020-08-15,"Friesland",21,"Totaal",5,726
"590",2020-08-16,"Friesland",21,"Totaal",6,732
"591",2020-08-17,"Friesland",21,"Totaal",11,743
"592",2020-08-18,"Friesland",21,"Totaal",12,755
"593",2020-08-19,"Friesland",21,"Totaal",8,763
"594",2020-08-20,"Friesland",21,"Totaal",4,767
"595",2020-08-21,"Friesland",21,"Totaal",4,771
"596",2020-08-22,"Friesland",21,"Totaal",6,777
"597",2020-08-23,"Friesland",21,"Totaal",7,784
"598",2020-08-24,"Friesland",21,"Totaal",5,789
"599",2020-08-25,"Friesland",21,"Totaal",4,793
"600",2020-08-26,"Friesland",21,"Totaal",8,801
"601",2020-08-27,"Friesland",21,"Totaal",3,804
"602",2020-08-28,"Friesland",21,"Totaal",3,807
"603",2020-08-29,"Friesland",21,"Totaal",7,814
"604",2020-08-30,"Friesland",21,"Totaal",5,819
"605",2020-08-31,"Friesland",21,"Totaal",5,824
"606",2020-09-01,"Friesland",21,"Totaal",1,825
"607",2020-09-02,"Friesland",21,"Totaal",2,827
"608",2020-09-03,"Friesland",21,"Totaal",5,832
"609",2020-09-04,"Friesland",21,"Totaal",6,838
"610",2020-09-05,"Friesland",21,"Totaal",2,840
"611",2020-09-06,"Friesland",21,"Totaal",6,846
"612",2020-09-07,"Friesland",21,"Totaal",8,854
"613",2020-09-08,"Friesland",21,"Totaal",1,855
"614",2020-09-09,"Friesland",21,"Totaal",9,864
"615",2020-09-10,"Friesland",21,"Totaal",5,869
"616",2020-09-11,"Friesland",21,"Totaal",6,875
"617",2020-09-12,"Friesland",21,"Totaal",5,880
"618",2020-09-13,"Friesland",21,"Totaal",10,890
"619",2020-09-14,"Friesland",21,"Totaal",12,902
"620",2020-09-15,"Friesland",21,"Totaal",19,921
"621",2020-09-16,"Friesland",21,"Totaal",17,938
"622",2020-09-17,"Friesland",21,"Totaal",24,962
"623",2020-09-18,"Friesland",21,"Totaal",22,984
"624",2020-09-19,"Friesland",21,"Totaal",27,1011
"625",2020-09-20,"Friesland",21,"Totaal",45,1056
"626",2020-09-21,"Friesland",21,"Totaal",27,1083
"627",2020-09-22,"Friesland",21,"Totaal",30,1113
"628",2020-02-27,"Gelderland",25,"Totaal",NA,0
"629",2020-02-28,"Gelderland",25,"Totaal",0,0
"630",2020-02-29,"Gelderland",25,"Totaal",0,0
"631",2020-03-01,"Gelderland",25,"Totaal",0,0
"632",2020-03-02,"Gelderland",25,"Totaal",0,0
"633",2020-03-03,"Gelderland",25,"Totaal",0,0
"634",2020-03-04,"Gelderland",25,"Totaal",1,1
"635",2020-03-05,"Gelderland",25,"Totaal",1,2
"636",2020-03-06,"Gelderland",25,"Totaal",8,10
"637",2020-03-07,"Gelderland",25,"Totaal",3,13
"638",2020-03-08,"Gelderland",25,"Totaal",13,26
"639",2020-03-09,"Gelderland",25,"Totaal",1,27
"640",2020-03-10,"Gelderland",25,"Totaal",3,30
"641",2020-03-11,"Gelderland",25,"Totaal",6,36
"642",2020-03-12,"Gelderland",25,"Totaal",12,48
"643",2020-03-13,"Gelderland",25,"Totaal",16,64
"644",2020-03-14,"Gelderland",25,"Totaal",12,76
"645",2020-03-15,"Gelderland",25,"Totaal",24,100
"646",2020-03-16,"Gelderland",25,"Totaal",35,135
"647",2020-03-17,"Gelderland",25,"Totaal",38,173
"648",2020-03-18,"Gelderland",25,"Totaal",37,210
"649",2020-03-19,"Gelderland",25,"Totaal",30,240
"650",2020-03-20,"Gelderland",25,"Totaal",122,362
"651",2020-03-21,"Gelderland",25,"Totaal",6,368
"652",2020-03-22,"Gelderland",25,"Totaal",60,428
"653",2020-03-23,"Gelderland",25,"Totaal",83,511
"654",2020-03-24,"Gelderland",25,"Totaal",74,585
"655",2020-03-25,"Gelderland",25,"Totaal",103,688
"656",2020-03-26,"Gelderland",25,"Totaal",122,810
"657",2020-03-27,"Gelderland",25,"Totaal",131,941
"658",2020-03-28,"Gelderland",25,"Totaal",131,1072
"659",2020-03-29,"Gelderland",25,"Totaal",182,1254
"660",2020-03-30,"Gelderland",25,"Totaal",102,1356
"661",2020-03-31,"Gelderland",25,"Totaal",99,1455
"662",2020-04-01,"Gelderland",25,"Totaal",140,1595
"663",2020-04-02,"Gelderland",25,"Totaal",113,1708
"664",2020-04-03,"Gelderland",25,"Totaal",151,1859
"665",2020-04-04,"Gelderland",25,"Totaal",97,1956
"666",2020-04-05,"Gelderland",25,"Totaal",119,2075
"667",2020-04-06,"Gelderland",25,"Totaal",104,2179
"668",2020-04-07,"Gelderland",25,"Totaal",92,2271
"669",2020-04-08,"Gelderland",25,"Totaal",90,2361
"670",2020-04-09,"Gelderland",25,"Totaal",136,2497
"671",2020-04-10,"Gelderland",25,"Totaal",160,2657
"672",2020-04-11,"Gelderland",25,"Totaal",154,2811
"673",2020-04-12,"Gelderland",25,"Totaal",167,2978
"674",2020-04-13,"Gelderland",25,"Totaal",208,3186
"675",2020-04-14,"Gelderland",25,"Totaal",115,3301
"676",2020-04-15,"Gelderland",25,"Totaal",116,3417
"677",2020-04-16,"Gelderland",25,"Totaal",121,3538
"678",2020-04-17,"Gelderland",25,"Totaal",162,3700
"679",2020-04-18,"Gelderland",25,"Totaal",160,3860
"680",2020-04-19,"Gelderland",25,"Totaal",202,4062
"681",2020-04-20,"Gelderland",25,"Totaal",141,4203
"682",2020-04-21,"Gelderland",25,"Totaal",99,4302
"683",2020-04-22,"Gelderland",25,"Totaal",89,4391
"684",2020-04-23,"Gelderland",25,"Totaal",135,4526
"685",2020-04-24,"Gelderland",25,"Totaal",111,4637
"686",2020-04-25,"Gelderland",25,"Totaal",94,4731
"687",2020-04-26,"Gelderland",25,"Totaal",72,4803
"688",2020-04-27,"Gelderland",25,"Totaal",41,4844
"689",2020-04-28,"Gelderland",25,"Totaal",23,4867
"690",2020-04-29,"Gelderland",25,"Totaal",76,4943
"691",2020-04-30,"Gelderland",25,"Totaal",59,5002
"692",2020-05-01,"Gelderland",25,"Totaal",71,5073
"693",2020-05-02,"Gelderland",25,"Totaal",68,5141
"694",2020-05-03,"Gelderland",25,"Totaal",63,5204
"695",2020-05-04,"Gelderland",25,"Totaal",24,5228
"696",2020-05-05,"Gelderland",25,"Totaal",29,5257
"697",2020-05-06,"Gelderland",25,"Totaal",33,5290
"698",2020-05-07,"Gelderland",25,"Totaal",25,5315
"699",2020-05-08,"Gelderland",25,"Totaal",37,5352
"700",2020-05-09,"Gelderland",25,"Totaal",16,5368
"701",2020-05-10,"Gelderland",25,"Totaal",25,5393
"702",2020-05-11,"Gelderland",25,"Totaal",22,5415
"703",2020-05-12,"Gelderland",25,"Totaal",25,5440
"704",2020-05-13,"Gelderland",25,"Totaal",18,5458
"705",2020-05-14,"Gelderland",25,"Totaal",25,5483
"706",2020-05-15,"Gelderland",25,"Totaal",16,5499
"707",2020-05-16,"Gelderland",25,"Totaal",20,5519
"708",2020-05-17,"Gelderland",25,"Totaal",26,5545
"709",2020-05-18,"Gelderland",25,"Totaal",13,5558
"710",2020-05-19,"Gelderland",25,"Totaal",16,5574
"711",2020-05-20,"Gelderland",25,"Totaal",21,5595
"712",2020-05-21,"Gelderland",25,"Totaal",20,5615
"713",2020-05-22,"Gelderland",25,"Totaal",29,5644
"714",2020-05-23,"Gelderland",25,"Totaal",24,5668
"715",2020-05-24,"Gelderland",25,"Totaal",36,5704
"716",2020-05-25,"Gelderland",25,"Totaal",45,5749
"717",2020-05-26,"Gelderland",25,"Totaal",28,5777
"718",2020-05-27,"Gelderland",25,"Totaal",36,5813
"719",2020-05-28,"Gelderland",25,"Totaal",39,5852
"720",2020-05-29,"Gelderland",25,"Totaal",44,5896
"721",2020-05-30,"Gelderland",25,"Totaal",32,5928
"722",2020-05-31,"Gelderland",25,"Totaal",27,5955
"723",2020-06-01,"Gelderland",25,"Totaal",21,5976
"724",2020-06-02,"Gelderland",25,"Totaal",18,5994
"725",2020-06-03,"Gelderland",25,"Totaal",9,6003
"726",2020-06-04,"Gelderland",25,"Totaal",21,6024
"727",2020-06-05,"Gelderland",25,"Totaal",35,6059
"728",2020-06-06,"Gelderland",25,"Totaal",26,6085
"729",2020-06-07,"Gelderland",25,"Totaal",30,6115
"730",2020-06-08,"Gelderland",25,"Totaal",36,6151
"731",2020-06-09,"Gelderland",25,"Totaal",20,6171
"732",2020-06-10,"Gelderland",25,"Totaal",30,6201
"733",2020-06-11,"Gelderland",25,"Totaal",19,6220
"734",2020-06-12,"Gelderland",25,"Totaal",31,6251
"735",2020-06-13,"Gelderland",25,"Totaal",21,6272
"736",2020-06-14,"Gelderland",25,"Totaal",18,6290
"737",2020-06-15,"Gelderland",25,"Totaal",40,6330
"738",2020-06-16,"Gelderland",25,"Totaal",4,6334
"739",2020-06-17,"Gelderland",25,"Totaal",9,6343
"740",2020-06-18,"Gelderland",25,"Totaal",14,6357
"741",2020-06-19,"Gelderland",25,"Totaal",15,6372
"742",2020-06-20,"Gelderland",25,"Totaal",12,6384
"743",2020-06-21,"Gelderland",25,"Totaal",13,6397
"744",2020-06-22,"Gelderland",25,"Totaal",11,6408
"745",2020-06-23,"Gelderland",25,"Totaal",5,6413
"746",2020-06-24,"Gelderland",25,"Totaal",3,6416
"747",2020-06-25,"Gelderland",25,"Totaal",15,6431
"748",2020-06-26,"Gelderland",25,"Totaal",9,6440
"749",2020-06-27,"Gelderland",25,"Totaal",16,6456
"750",2020-06-28,"Gelderland",25,"Totaal",6,6462
"751",2020-06-29,"Gelderland",25,"Totaal",9,6471
"752",2020-06-30,"Gelderland",25,"Totaal",1,6472
"753",2020-07-01,"Gelderland",25,"Totaal",6,6478
"754",2020-07-02,"Gelderland",25,"Totaal",6,6484
"755",2020-07-03,"Gelderland",25,"Totaal",3,6487
"756",2020-07-04,"Gelderland",25,"Totaal",1,6488
"757",2020-07-05,"Gelderland",25,"Totaal",4,6492
"758",2020-07-06,"Gelderland",25,"Totaal",2,6494
"759",2020-07-07,"Gelderland",25,"Totaal",1,6495
"760",2020-07-08,"Gelderland",25,"Totaal",5,6500
"761",2020-07-09,"Gelderland",25,"Totaal",2,6502
"762",2020-07-10,"Gelderland",25,"Totaal",4,6506
"763",2020-07-11,"Gelderland",25,"Totaal",2,6508
"764",2020-07-12,"Gelderland",25,"Totaal",5,6513
"765",2020-07-13,"Gelderland",25,"Totaal",4,6517
"766",2020-07-14,"Gelderland",25,"Totaal",8,6525
"767",2020-07-15,"Gelderland",25,"Totaal",6,6531
"768",2020-07-16,"Gelderland",25,"Totaal",-11,6520
"769",2020-07-17,"Gelderland",25,"Totaal",-2,6518
"770",2020-07-18,"Gelderland",25,"Totaal",6,6524
"771",2020-07-19,"Gelderland",25,"Totaal",3,6527
"772",2020-07-20,"Gelderland",25,"Totaal",7,6534
"773",2020-07-21,"Gelderland",25,"Totaal",10,6544
"774",2020-07-22,"Gelderland",25,"Totaal",6,6550
"775",2020-07-23,"Gelderland",25,"Totaal",3,6553
"776",2020-07-24,"Gelderland",25,"Totaal",5,6558
"777",2020-07-25,"Gelderland",25,"Totaal",7,6565
"778",2020-07-26,"Gelderland",25,"Totaal",12,6577
"779",2020-07-27,"Gelderland",25,"Totaal",6,6583
"780",2020-07-28,"Gelderland",25,"Totaal",5,6588
"781",2020-07-29,"Gelderland",25,"Totaal",5,6593
"782",2020-07-30,"Gelderland",25,"Totaal",12,6605
"783",2020-07-31,"Gelderland",25,"Totaal",15,6620
"784",2020-08-01,"Gelderland",25,"Totaal",22,6642
"785",2020-08-02,"Gelderland",25,"Totaal",14,6656
"786",2020-08-03,"Gelderland",25,"Totaal",1,6657
"787",2020-08-04,"Gelderland",25,"Totaal",8,6665
"788",2020-08-05,"Gelderland",25,"Totaal",7,6672
"789",2020-08-06,"Gelderland",25,"Totaal",19,6691
"790",2020-08-07,"Gelderland",25,"Totaal",23,6714
"791",2020-08-08,"Gelderland",25,"Totaal",19,6733
"792",2020-08-09,"Gelderland",25,"Totaal",31,6764
"793",2020-08-10,"Gelderland",25,"Totaal",20,6784
"794",2020-08-11,"Gelderland",25,"Totaal",35,6819
"795",2020-08-12,"Gelderland",25,"Totaal",32,6851
"796",2020-08-13,"Gelderland",25,"Totaal",25,6876
"797",2020-08-14,"Gelderland",25,"Totaal",25,6901
"798",2020-08-15,"Gelderland",25,"Totaal",21,6922
"799",2020-08-16,"Gelderland",25,"Totaal",29,6951
"800",2020-08-17,"Gelderland",25,"Totaal",19,6970
"801",2020-08-18,"Gelderland",25,"Totaal",21,6991
"802",2020-08-19,"Gelderland",25,"Totaal",33,7024
"803",2020-08-20,"Gelderland",25,"Totaal",26,7050
"804",2020-08-21,"Gelderland",25,"Totaal",36,7086
"805",2020-08-22,"Gelderland",25,"Totaal",29,7115
"806",2020-08-23,"Gelderland",25,"Totaal",41,7156
"807",2020-08-24,"Gelderland",25,"Totaal",52,7208
"808",2020-08-25,"Gelderland",25,"Totaal",36,7244
"809",2020-08-26,"Gelderland",25,"Totaal",35,7279
"810",2020-08-27,"Gelderland",25,"Totaal",36,7315
"811",2020-08-28,"Gelderland",25,"Totaal",44,7359
"812",2020-08-29,"Gelderland",25,"Totaal",31,7390
"813",2020-08-30,"Gelderland",25,"Totaal",34,7424
"814",2020-08-31,"Gelderland",25,"Totaal",27,7451
"815",2020-09-01,"Gelderland",25,"Totaal",29,7480
"816",2020-09-02,"Gelderland",25,"Totaal",41,7521
"817",2020-09-03,"Gelderland",25,"Totaal",32,7553
"818",2020-09-04,"Gelderland",25,"Totaal",39,7592
"819",2020-09-05,"Gelderland",25,"Totaal",45,7637
"820",2020-09-06,"Gelderland",25,"Totaal",73,7710
"821",2020-09-07,"Gelderland",25,"Totaal",68,7778
"822",2020-09-08,"Gelderland",25,"Totaal",70,7848
"823",2020-09-09,"Gelderland",25,"Totaal",88,7936
"824",2020-09-10,"Gelderland",25,"Totaal",94,8030
"825",2020-09-11,"Gelderland",25,"Totaal",90,8120
"826",2020-09-12,"Gelderland",25,"Totaal",109,8229
"827",2020-09-13,"Gelderland",25,"Totaal",72,8301
"828",2020-09-14,"Gelderland",25,"Totaal",131,8432
"829",2020-09-15,"Gelderland",25,"Totaal",118,8550
"830",2020-09-16,"Gelderland",25,"Totaal",139,8689
"831",2020-09-17,"Gelderland",25,"Totaal",139,8828
"832",2020-09-18,"Gelderland",25,"Totaal",141,8969
"833",2020-09-19,"Gelderland",25,"Totaal",157,9126
"834",2020-09-20,"Gelderland",25,"Totaal",131,9257
"835",2020-09-21,"Gelderland",25,"Totaal",224,9481
"836",2020-09-22,"Gelderland",25,"Totaal",168,9649
"837",2020-02-27,"Groningen",20,"Totaal",NA,0
"838",2020-02-28,"Groningen",20,"Totaal",0,0
"839",2020-02-29,"Groningen",20,"Totaal",0,0
"840",2020-03-01,"Groningen",20,"Totaal",0,0
"841",2020-03-02,"Groningen",20,"Totaal",0,0
"842",2020-03-03,"Groningen",20,"Totaal",0,0
"843",2020-03-04,"Groningen",20,"Totaal",0,0
"844",2020-03-05,"Groningen",20,"Totaal",0,0
"845",2020-03-06,"Groningen",20,"Totaal",0,0
"846",2020-03-07,"Groningen",20,"Totaal",0,0
"847",2020-03-08,"Groningen",20,"Totaal",0,0
"848",2020-03-09,"Groningen",20,"Totaal",0,0
"849",2020-03-10,"Groningen",20,"Totaal",0,0
"850",2020-03-11,"Groningen",20,"Totaal",0,0
"851",2020-03-12,"Groningen",20,"Totaal",3,3
"852",2020-03-13,"Groningen",20,"Totaal",1,4
"853",2020-03-14,"Groningen",20,"Totaal",0,4
"854",2020-03-15,"Groningen",20,"Totaal",5,9
"855",2020-03-16,"Groningen",20,"Totaal",1,10
"856",2020-03-17,"Groningen",20,"Totaal",0,10
"857",2020-03-18,"Groningen",20,"Totaal",5,15
"858",2020-03-19,"Groningen",20,"Totaal",14,29
"859",2020-03-20,"Groningen",20,"Totaal",15,44
"860",2020-03-21,"Groningen",20,"Totaal",3,47
"861",2020-03-22,"Groningen",20,"Totaal",10,57
"862",2020-03-23,"Groningen",20,"Totaal",11,68
"863",2020-03-24,"Groningen",20,"Totaal",0,68
"864",2020-03-25,"Groningen",20,"Totaal",14,82
"865",2020-03-26,"Groningen",20,"Totaal",29,111
"866",2020-03-27,"Groningen",20,"Totaal",11,122
"867",2020-03-28,"Groningen",20,"Totaal",12,134
"868",2020-03-29,"Groningen",20,"Totaal",7,141
"869",2020-03-30,"Groningen",20,"Totaal",6,147
"870",2020-03-31,"Groningen",20,"Totaal",11,158
"871",2020-04-01,"Groningen",20,"Totaal",8,166
"872",2020-04-02,"Groningen",20,"Totaal",6,172
"873",2020-04-03,"Groningen",20,"Totaal",6,178
"874",2020-04-04,"Groningen",20,"Totaal",7,185
"875",2020-04-05,"Groningen",20,"Totaal",13,198
"876",2020-04-06,"Groningen",20,"Totaal",4,202
"877",2020-04-07,"Groningen",20,"Totaal",2,204
"878",2020-04-08,"Groningen",20,"Totaal",18,222
"879",2020-04-09,"Groningen",20,"Totaal",7,229
"880",2020-04-10,"Groningen",20,"Totaal",12,241
"881",2020-04-11,"Groningen",20,"Totaal",14,255
"882",2020-04-12,"Groningen",20,"Totaal",10,265
"883",2020-04-13,"Groningen",20,"Totaal",8,273
"884",2020-04-14,"Groningen",20,"Totaal",1,274
"885",2020-04-15,"Groningen",20,"Totaal",6,280
"886",2020-04-16,"Groningen",20,"Totaal",5,285
"887",2020-04-17,"Groningen",20,"Totaal",6,291
"888",2020-04-18,"Groningen",20,"Totaal",3,294
"889",2020-04-19,"Groningen",20,"Totaal",5,299
"890",2020-04-20,"Groningen",20,"Totaal",4,303
"891",2020-04-21,"Groningen",20,"Totaal",4,307
"892",2020-04-22,"Groningen",20,"Totaal",3,310
"893",2020-04-23,"Groningen",20,"Totaal",4,314
"894",2020-04-24,"Groningen",20,"Totaal",9,323
"895",2020-04-25,"Groningen",20,"Totaal",3,326
"896",2020-04-26,"Groningen",20,"Totaal",0,326
"897",2020-04-27,"Groningen",20,"Totaal",0,326
"898",2020-04-28,"Groningen",20,"Totaal",0,326
"899",2020-04-29,"Groningen",20,"Totaal",1,327
"900",2020-04-30,"Groningen",20,"Totaal",3,330
"901",2020-05-01,"Groningen",20,"Totaal",3,333
"902",2020-05-02,"Groningen",20,"Totaal",0,333
"903",2020-05-03,"Groningen",20,"Totaal",0,333
"904",2020-05-04,"Groningen",20,"Totaal",1,334
"905",2020-05-05,"Groningen",20,"Totaal",3,337
"906",2020-05-06,"Groningen",20,"Totaal",1,338
"907",2020-05-07,"Groningen",20,"Totaal",1,339
"908",2020-05-08,"Groningen",20,"Totaal",0,339
"909",2020-05-09,"Groningen",20,"Totaal",0,339
"910",2020-05-10,"Groningen",20,"Totaal",1,340
"911",2020-05-11,"Groningen",20,"Totaal",3,343
"912",2020-05-12,"Groningen",20,"Totaal",0,343
"913",2020-05-13,"Groningen",20,"Totaal",0,343
"914",2020-05-14,"Groningen",20,"Totaal",1,344
"915",2020-05-15,"Groningen",20,"Totaal",0,344
"916",2020-05-16,"Groningen",20,"Totaal",0,344
"917",2020-05-17,"Groningen",20,"Totaal",0,344
"918",2020-05-18,"Groningen",20,"Totaal",0,344
"919",2020-05-19,"Groningen",20,"Totaal",0,344
"920",2020-05-20,"Groningen",20,"Totaal",0,344
"921",2020-05-21,"Groningen",20,"Totaal",2,346
"922",2020-05-22,"Groningen",20,"Totaal",0,346
"923",2020-05-23,"Groningen",20,"Totaal",0,346
"924",2020-05-24,"Groningen",20,"Totaal",0,346
"925",2020-05-25,"Groningen",20,"Totaal",0,346
"926",2020-05-26,"Groningen",20,"Totaal",0,346
"927",2020-05-27,"Groningen",20,"Totaal",0,346
"928",2020-05-28,"Groningen",20,"Totaal",1,347
"929",2020-05-29,"Groningen",20,"Totaal",0,347
"930",2020-05-30,"Groningen",20,"Totaal",1,348
"931",2020-05-31,"Groningen",20,"Totaal",1,349
"932",2020-06-01,"Groningen",20,"Totaal",0,349
"933",2020-06-02,"Groningen",20,"Totaal",0,349
"934",2020-06-03,"Groningen",20,"Totaal",0,349
"935",2020-06-04,"Groningen",20,"Totaal",1,350
"936",2020-06-05,"Groningen",20,"Totaal",0,350
"937",2020-06-06,"Groningen",20,"Totaal",2,352
"938",2020-06-07,"Groningen",20,"Totaal",0,352
"939",2020-06-08,"Groningen",20,"Totaal",0,352
"940",2020-06-09,"Groningen",20,"Totaal",0,352
"941",2020-06-10,"Groningen",20,"Totaal",0,352
"942",2020-06-11,"Groningen",20,"Totaal",1,353
"943",2020-06-12,"Groningen",20,"Totaal",1,354
"944",2020-06-13,"Groningen",20,"Totaal",0,354
"945",2020-06-14,"Groningen",20,"Totaal",2,356
"946",2020-06-15,"Groningen",20,"Totaal",0,356
"947",2020-06-16,"Groningen",20,"Totaal",0,356
"948",2020-06-17,"Groningen",20,"Totaal",1,357
"949",2020-06-18,"Groningen",20,"Totaal",2,359
"950",2020-06-19,"Groningen",20,"Totaal",0,359
"951",2020-06-20,"Groningen",20,"Totaal",0,359
"952",2020-06-21,"Groningen",20,"Totaal",0,359
"953",2020-06-22,"Groningen",20,"Totaal",0,359
"954",2020-06-23,"Groningen",20,"Totaal",0,359
"955",2020-06-24,"Groningen",20,"Totaal",3,362
"956",2020-06-25,"Groningen",20,"Totaal",0,362
"957",2020-06-26,"Groningen",20,"Totaal",0,362
"958",2020-06-27,"Groningen",20,"Totaal",0,362
"959",2020-06-28,"Groningen",20,"Totaal",0,362
"960",2020-06-29,"Groningen",20,"Totaal",0,362
"961",2020-06-30,"Groningen",20,"Totaal",0,362
"962",2020-07-01,"Groningen",20,"Totaal",0,362
"963",2020-07-02,"Groningen",20,"Totaal",0,362
"964",2020-07-03,"Groningen",20,"Totaal",0,362
"965",2020-07-04,"Groningen",20,"Totaal",0,362
